latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
19.39862,-155.28033,333.81,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,283.65,17.25,N
19.39489,-155.28957,307.04,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.84,1.48,N
19.41409,-155.2722,312.12,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,290.4,31.31,N
19.39575,-155.29347,307.06,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.81,1.92,N
19.41306,-155.29387,321.08,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,284.02,72.74,N
19.40487,-155.28262,344.03,0.42,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,310.41,617.85,N
19.40207,-155.29616,328.59,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,283.93,520.77,N
19.40756,-155.29497,367,0.41,0.61,2025-01-18,1240,N21,VIIRS,h,2.0NRT,289.62,520.77,N
19.42325,-155.28796,299.76,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,281.07,1,N
19.41771,-155.28886,308.28,0.41,0.61,2025-01-18,1240,N21,VIIRS,n,2.0NRT,282.95,72.74,N
38.82515,-79.16292,327.28,0.58,0.7,2025-01-18,1713,N21,VIIRS,n,2.0NRT,273.95,3.71,D
26.64398,-80.74627,329.49,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,289.33,3.22,D
26.70702,-81.01413,344.37,0.5,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,279.03,9.71,D
26.60897,-80.7491,330.62,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,279.74,20.54,D
26.6096,-80.74397,348.67,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,285.75,20.54,D
26.6402,-80.7457,325.39,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,287.19,3.22,D
26.64047,-80.74341,325.92,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,285.44,6.56,D
26.64425,-80.74398,333.95,0.51,0.41,2025-01-18,1847,N21,VIIRS,n,2.0NRT,290.64,6.56,D
31.09012,-93.1092,338.38,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.23,8.2,D
28.23673,-96.80183,338.87,0.41,0.61,2025-01-18,1849,N21,VIIRS,n,2.0NRT,281.54,8.3,D
32.31451,-90.13293,330.49,0.45,0.39,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.52,4.17,D
31.09186,-89.13717,330.25,0.43,0.38,2025-01-18,1849,N21,VIIRS,n,2.0NRT,296,2.36,D
31.22565,-89.34696,331.17,0.43,0.38,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.05,3.04,D
26.34321,-98.32164,334.89,0.56,0.69,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.99,5.11,D
26.34436,-98.32342,337.35,0.56,0.69,2025-01-18,1849,N21,VIIRS,n,2.0NRT,296.08,6.24,D
28.72184,-82.0005,326.11,0.47,0.4,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.03,3.65,D
31.20197,-89.03342,330.12,0.42,0.38,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.26,3,D
28.26402,-97.20972,353.29,0.43,0.62,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.18,11.13,D
28.26636,-97.20989,343.29,0.43,0.62,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.82,5.64,D
28.26084,-97.20823,325.4,0.43,0.62,2025-01-18,1849,N21,VIIRS,n,2.0NRT,293.01,5.45,D
28.25427,-97.21085,339.93,0.43,0.62,2025-01-18,1849,N21,VIIRS,n,2.0NRT,291.08,5.45,D
28.25531,-97.20657,329.13,0.43,0.62,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.31,5.45,D
32.4584,-97.04266,339.72,0.34,0.56,2025-01-18,1849,N21,VIIRS,n,2.0NRT,285.63,2.3,D
32.25359,-96.99308,330.14,0.34,0.56,2025-01-18,1849,N21,VIIRS,n,2.0NRT,285.74,2.65,D
31.67629,-90.56549,329.03,0.48,0.4,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.86,8.33,D
28.41705,-99.26415,367,0.57,0.69,2025-01-18,1849,N21,VIIRS,h,2.0NRT,295.36,19.14,D
28.4129,-99.26429,350.21,0.57,0.69,2025-01-18,1849,N21,VIIRS,n,2.0NRT,293.99,9.72,D
28.41433,-99.25877,338.51,0.57,0.69,2025-01-18,1849,N21,VIIRS,n,2.0NRT,293.73,9.72,D
31.24621,-97.71381,367,0.4,0.6,2025-01-18,1849,N21,VIIRS,h,2.0NRT,290.59,15.04,D
31.25058,-97.71937,329.36,0.4,0.6,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.19,2.88,D
31.2478,-97.71535,367,0.4,0.6,2025-01-18,1849,N21,VIIRS,h,2.0NRT,292.91,16.13,D
29.57518,-98.03096,332.05,0.45,0.63,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.32,4.9,D
31.09973,-93.12585,340.15,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,296.85,23.71,D
31.10066,-93.1214,350.14,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,301.96,30.62,D
28.75272,-82.37976,342.23,0.46,0.39,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.23,9.53,D
31.10159,-93.11697,352.67,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.44,30.62,D
31.10252,-93.11256,345.85,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,291.99,10.3,D
31.09371,-93.13364,351.45,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.76,32.97,D
31.09465,-93.12919,349.36,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,300.83,33.05,D
31.09559,-93.12475,354.94,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,298.15,33.05,D
31.09652,-93.12032,342.33,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,296.01,18.97,D
30.23726,-95.21868,330.69,0.6,0.53,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.45,3.2,D
30.3055,-95.20668,326.04,0.59,0.53,2025-01-18,1849,N21,VIIRS,n,2.0NRT,288.57,4.36,D
31.09746,-93.11586,352.69,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,293.28,18.97,D
31.09839,-93.11143,354.33,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,293.28,9.23,D
31.08864,-93.13696,351.1,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,298.69,32.97,D
31.08957,-93.13252,354.92,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,299.44,32.97,D
31.09051,-93.12808,355.11,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,299.4,33.05,D
31.09144,-93.12365,355.69,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.54,33.05,D
31.09238,-93.11922,354.85,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,294.97,18.97,D
31.09426,-93.11031,332.96,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.79,9.23,D
31.09332,-93.11475,367,0.43,0.46,2025-01-18,1849,N21,VIIRS,h,2.0NRT,293.97,18.97,D
31.08355,-93.14032,353.06,0.44,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.68,11.63,D
31.08449,-93.13586,352.45,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,297.44,24.56,D
31.08543,-93.13142,355.17,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.78,24.56,D
31.08824,-93.1181,343.03,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.64,7.71,D
31.08918,-93.11365,337.66,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,289.73,7.71,D
31.08637,-93.12699,367,0.43,0.46,2025-01-18,1849,N21,VIIRS,h,2.0NRT,291.53,11.43,D
31.08731,-93.12255,367,0.43,0.46,2025-01-18,1849,N21,VIIRS,h,2.0NRT,293.39,11.43,D
31.08223,-93.12588,344.83,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.92,11.43,D
31.08505,-93.11252,340.77,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.43,7.71,D
31.08106,-93.12627,326.5,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,289.45,4.76,D
31.0838,-93.11288,341.65,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,290.32,9.74,D
28.87192,-81.60049,330.32,0.49,0.41,2025-01-18,1849,N21,VIIRS,n,2.0NRT,292.73,4.59,D
29.86431,-95.26566,325.61,0.61,0.54,2025-01-18,1849,N21,VIIRS,n,2.0NRT,289.53,3.92,D
30.03862,-95.73864,340.18,0.32,0.55,2025-01-18,1849,N21,VIIRS,n,2.0NRT,288.96,3.22,D
33.37286,-82.9205,328.75,0.48,0.4,2025-01-18,1849,N21,VIIRS,n,2.0NRT,287.97,13.69,D
33.09305,-86.80447,327.23,0.38,0.36,2025-01-18,1849,N21,VIIRS,n,2.0NRT,291.48,2.39,D
35.3405,-80.82826,328.71,0.43,0.46,2025-01-18,1849,N21,VIIRS,n,2.0NRT,284.54,2.62,D
33.93626,-80.9256,334.09,0.41,0.45,2025-01-18,1849,N21,VIIRS,n,2.0NRT,286.41,2.93,D
28.67831,-82.02287,332.36,0.47,0.4,2025-01-18,1849,N21,VIIRS,n,2.0NRT,295.38,5.77,D
41.17974,-87.85625,331.05,0.4,0.37,2025-01-18,1851,N21,VIIRS,n,2.0NRT,274.9,3,D
40.6463,-93.01836,329.9,0.44,0.39,2025-01-18,1851,N21,VIIRS,n,2.0NRT,271.45,4.23,D
38.69198,-93.74759,328.56,0.51,0.41,2025-01-18,1851,N21,VIIRS,n,2.0NRT,268.9,8.19,D
38.87449,-78.90791,339.82,0.6,0.53,2025-01-18,1851,N21,VIIRS,n,2.0NRT,276.04,10.83,D
41.12181,-88.02547,325.23,0.39,0.36,2025-01-18,1851,N21,VIIRS,n,2.0NRT,269.88,3.13,D
35.05843,-96.24401,335,0.53,0.5,2025-01-18,1851,N21,VIIRS,n,2.0NRT,277.46,6.74,D
43.32098,-92.12731,326.46,0.4,0.37,2025-01-18,1853,N21,VIIRS,n,2.0NRT,273.46,7.51,D
42.28076,-90.86742,328.17,0.39,0.36,2025-01-18,1853,N21,VIIRS,n,2.0NRT,272.36,2.54,D
42.92414,-88.0912,327.46,0.4,0.37,2025-01-18,1853,N21,VIIRS,n,2.0NRT,276.74,7.19,D
42.30629,-91.70595,327.81,0.4,0.37,2025-01-18,1853,N21,VIIRS,n,2.0NRT,276.59,7.49,D
45.17289,-87.64552,325.63,0.43,0.38,2025-01-18,1853,N21,VIIRS,n,2.0NRT,270.04,3.47,D
42.3071,-91.70122,327.79,0.4,0.37,2025-01-18,1853,N21,VIIRS,n,2.0NRT,275.32,11.68,D
66.10143,-142.74799,322.82,0.58,0.7,2025-01-18,1902,N21,VIIRS,n,2.0NRT,244.16,0.18,N
28.17003,-97.14214,341.93,0.62,0.72,2025-01-18,2029,N21,VIIRS,n,2.0NRT,291.54,10.56,D
29.7367,-98.53931,367,0.53,0.67,2025-01-18,2029,N21,VIIRS,h,2.0NRT,295.96,15.99,D
27.46355,-97.58616,341.25,0.58,0.7,2025-01-18,2029,N21,VIIRS,n,2.0NRT,298.15,7.85,D
27.46538,-97.58596,336.52,0.58,0.7,2025-01-18,2029,N21,VIIRS,n,2.0NRT,297.72,5.65,D
28.23528,-96.79965,347.84,0.66,0.73,2025-01-18,2029,N21,VIIRS,n,2.0NRT,290.93,10.56,D
28.23492,-96.80637,342.06,0.66,0.73,2025-01-18,2029,N21,VIIRS,n,2.0NRT,291.55,10.56,D
28.23818,-96.8004,352.97,0.66,0.73,2025-01-18,2029,N21,VIIRS,n,2.0NRT,292.21,16.99,D
28.41371,-99.25985,367,0.46,0.64,2025-01-18,2029,N21,VIIRS,h,2.0NRT,297.15,12.57,D
28.23786,-96.80711,349.31,0.66,0.73,2025-01-18,2029,N21,VIIRS,n,2.0NRT,292.34,23.1,D
28.25108,-97.2063,347.46,0.62,0.71,2025-01-18,2029,N21,VIIRS,n,2.0NRT,296.34,13.85,D
29.57342,-98.0329,337.83,0.57,0.69,2025-01-18,2029,N21,VIIRS,n,2.0NRT,293.12,6.15,D
31.98203,-102.62805,340.21,0.63,0.54,2025-01-18,2031,N21,VIIRS,n,2.0NRT,295.68,24.87,D
31.98147,-102.63473,339.53,0.63,0.54,2025-01-18,2031,N21,VIIRS,n,2.0NRT,290.1,24.87,D
32.82378,-115.39533,332.41,0.44,0.38,2025-01-18,2031,N21,VIIRS,n,2.0NRT,298.71,4.35,D
34.29258,-118.80309,325.08,0.39,0.44,2025-01-18,2031,N21,VIIRS,n,2.0NRT,296.5,1.28,D
32.21495,-101.84626,345.89,0.35,0.57,2025-01-18,2031,N21,VIIRS,n,2.0NRT,291.69,3.25,D
33.02075,-112.66131,355.63,0.38,0.36,2025-01-18,2031,N21,VIIRS,l,2.0NRT,298.42,18.93,D
31.24268,-97.71212,325.52,0.61,0.71,2025-01-18,2031,N21,VIIRS,n,2.0NRT,288.38,5.24,D
33.01683,-112.66466,333.99,0.38,0.36,2025-01-18,2031,N21,VIIRS,n,2.0NRT,298.8,2.34,D
31.99416,-101.82577,337.52,0.35,0.57,2025-01-18,2031,N21,VIIRS,n,2.0NRT,292.7,2.93,D
36.43326,-120.95645,337.11,0.46,0.47,2025-01-18,2033,N21,VIIRS,n,2.0NRT,290.45,3.8,D
38.52878,-122.48507,337.19,0.49,0.49,2025-01-18,2033,N21,VIIRS,n,2.0NRT,289.78,6.18,D
38.64477,-120.54199,334.05,0.39,0.44,2025-01-18,2033,N21,VIIRS,n,2.0NRT,285.48,4.73,D
36.86207,-120.1943,330.04,0.41,0.45,2025-01-18,2033,N21,VIIRS,n,2.0NRT,288.48,11.8,D
38.52514,-121.85112,328.6,0.46,0.47,2025-01-18,2033,N21,VIIRS,n,2.0NRT,291.17,2.67,D
36.86304,-120.18983,337.78,0.41,0.45,2025-01-18,2033,N21,VIIRS,n,2.0NRT,292.25,11.8,D
40.45056,-121.87516,337.23,0.42,0.45,2025-01-18,2033,N21,VIIRS,n,2.0NRT,290.99,9.99,D
38.30381,-122.15044,336.87,0.48,0.48,2025-01-18,2033,N21,VIIRS,n,2.0NRT,289.2,4.6,D
35.36299,-120.5301,333.03,0.46,0.47,2025-01-18,2033,N21,VIIRS,n,2.0NRT,288.52,3.9,D
38.52908,-122.48141,325.38,0.74,0.76,2025-01-18,2214,N21,VIIRS,n,2.0NRT,289.52,4.6,D
40.84136,-123.7668,337.62,0.64,0.72,2025-01-18,2216,N21,VIIRS,n,2.0NRT,287.22,10.05,D
19.42111,-155.27603,337.67,0.52,0.41,2025-01-18,2350,N21,VIIRS,n,2.0NRT,286.02,10.18,D
19.42174,-155.27402,331.46,0.52,0.41,2025-01-18,2350,N21,VIIRS,n,2.0NRT,287.1,9.53,D
19.41797,-155.27344,352.29,0.52,0.41,2025-01-18,2350,N21,VIIRS,n,2.0NRT,283.45,11.35,D
19.41419,-155.27287,350.98,0.52,0.41,2025-01-18,2350,N21,VIIRS,n,2.0NRT,285.93,11.35,D
19.41671,-155.28342,352.49,0.52,0.41,2025-01-18,2350,N21,VIIRS,n,2.0NRT,287.6,24.13,D
39.589,-75.63345,295.47,0.44,0.39,2025-01-19,0709,N21,VIIRS,n,2.0NRT,277.82,1.78,N
40.63518,-74.22281,297.69,0.48,0.4,2025-01-19,0709,N21,VIIRS,n,2.0NRT,277.58,2.69,N
46.85696,-95.89432,322.8,0.74,0.76,2025-01-19,0709,N21,VIIRS,n,2.0NRT,243.7,6.2,N
46.51392,-84.39383,321.5,0.41,0.45,2025-01-19,0709,N21,VIIRS,n,2.0NRT,256.09,2.38,N
36.35532,-76.80444,327.02,0.44,0.39,2025-01-19,0711,N21,VIIRS,n,2.0NRT,278.88,4.54,N
35.82138,-81.33379,301.46,0.39,0.36,2025-01-19,0711,N21,VIIRS,n,2.0NRT,275.51,0.77,N
36.82656,-78.7586,304.42,0.39,0.36,2025-01-19,0711,N21,VIIRS,n,2.0NRT,274.52,1.3,N
35.73011,-81.47615,296.71,0.39,0.36,2025-01-19,0711,N21,VIIRS,n,2.0NRT,276.24,0.77,N
35.81808,-81.33451,302.05,0.39,0.36,2025-01-19,0711,N21,VIIRS,n,2.0NRT,275.36,0.9,N
28.69979,-96.54304,303.61,0.65,0.73,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.01,1.92,N
29.3665,-94.90893,299.63,0.52,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,283.99,1.76,N
30.24047,-93.27565,300.92,0.42,0.61,2025-01-19,0713,N21,VIIRS,n,2.0NRT,285.82,1.83,N
30.64161,-91.26272,295.02,0.32,0.54,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.95,0.34,N
30.94338,-88.01034,298.88,0.41,0.45,2025-01-19,0713,N21,VIIRS,n,2.0NRT,270.31,1.26,N
29.96383,-93.92661,298.09,0.46,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,278.92,0.97,N
30.48251,-91.18102,298.34,0.63,0.54,2025-01-19,0713,N21,VIIRS,n,2.0NRT,286.09,2.81,N
28.98001,-95.35446,296.95,0.55,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.84,2.57,N
29.37329,-94.91912,310.5,0.52,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,283.94,3.02,N
29.96412,-93.93137,300.18,0.46,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.8,0.97,N
28.05558,-97.44061,304.79,0.73,0.76,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.32,2.18,N
29.84905,-94.92347,296.53,0.52,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,277.34,1.61,N
30.93974,-88.01523,325.42,0.41,0.45,2025-01-19,0713,N21,VIIRS,n,2.0NRT,273.43,4.26,N
29.76139,-93.87658,300.68,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,277.96,2.6,N
29.89021,-93.96346,298,0.46,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.82,1.64,N
28.05629,-97.43626,304.97,0.72,0.76,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.42,3.03,N
29.82906,-95.12389,296.82,0.54,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.63,1.68,N
30.04479,-93.33517,299.65,0.42,0.61,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.9,1.29,N
29.7561,-93.87955,308.11,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.78,3.3,N
30.32909,-91.27783,297.6,0.63,0.54,2025-01-19,0713,N21,VIIRS,n,2.0NRT,281.62,0.93,N
30.11377,-93.2965,299.25,0.42,0.61,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.15,0.87,N
30.34852,-91.2095,295.52,0.63,0.54,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.45,1.18,N
29.72543,-95.12198,295.95,0.54,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,283.77,1.5,N
29.87401,-94.92709,308.8,0.53,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,277.59,1.68,N
30.0673,-94.07207,302.25,0.47,0.64,2025-01-19,0713,N21,VIIRS,n,2.0NRT,285.88,1.66,N
31.82492,-93.55888,297.81,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,275.05,1.08,N
25.85763,-80.34271,306.46,0.44,0.38,2025-01-19,0713,N21,VIIRS,n,2.0NRT,291.57,1.33,N
28.97968,-95.34882,320.29,0.55,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.99,2.57,N
29.85536,-93.96588,296.66,0.46,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,283.59,1.59,N
30.99461,-93.28291,304.63,0.43,0.62,2025-01-19,0713,N21,VIIRS,n,2.0NRT,278.09,0.93,N
29.71338,-95.23527,295.1,0.55,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,281.23,2,N
30.05264,-93.75306,328.73,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.52,4.53,N
31.09285,-93.30186,297.7,0.43,0.62,2025-01-19,0713,N21,VIIRS,n,2.0NRT,277.69,0.65,N
33.74269,-93.71017,301.97,0.48,0.65,2025-01-19,0713,N21,VIIRS,n,2.0NRT,269.92,1.06,N
30.05138,-93.74995,333.14,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.1,3.22,N
30.0517,-93.75455,300.72,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.53,3.22,N
31.09565,-93.30138,298.78,0.43,0.62,2025-01-19,0713,N21,VIIRS,n,2.0NRT,278.23,0.82,N
29.7242,-95.12142,298.36,0.54,0.68,2025-01-19,0713,N21,VIIRS,n,2.0NRT,284.3,1.71,N
29.37429,-94.9352,295.97,0.52,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,281.92,1.06,N
29.75592,-93.88176,302,0.45,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.63,2.03,N
27.80693,-97.59651,298.19,0.74,0.76,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.67,0.82,N
26.28066,-80.15526,322.81,0.44,0.38,2025-01-19,0713,N21,VIIRS,n,2.0NRT,290.74,2.15,N
29.37462,-94.94057,297.27,0.52,0.67,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.39,1.06,N
29.96413,-93.92872,315.75,0.46,0.63,2025-01-19,0713,N21,VIIRS,n,2.0NRT,279.92,1.81,N
30.2583,-93.28722,299.85,0.42,0.61,2025-01-19,0713,N21,VIIRS,n,2.0NRT,280.26,1.2,N
30.18618,-90.99113,295.93,0.61,0.53,2025-01-19,0713,N21,VIIRS,n,2.0NRT,282.78,1.22,N
48.2536,-102.35062,335.08,0.39,0.36,2025-01-19,0849,N21,VIIRS,n,2.0NRT,249.46,4.17,N
46.85462,-95.89005,329.81,0.52,0.41,2025-01-19,0849,N21,VIIRS,n,2.0NRT,247.34,8.96,N
48.69429,-102.91924,322.01,0.39,0.37,2025-01-19,0849,N21,VIIRS,n,2.0NRT,241.38,2.08,N
37.10572,-96.50618,333.58,0.53,0.5,2025-01-19,0852,N21,VIIRS,n,2.0NRT,262.57,5.31,N
40.71326,-104.15551,324.28,0.38,0.36,2025-01-19,0852,N21,VIIRS,n,2.0NRT,255.17,1.71,N
32.48633,-101.51103,299.12,0.54,0.42,2025-01-19,0854,N21,VIIRS,n,2.0NRT,267.44,1.52,N
31.24563,-97.70563,298.23,0.62,0.54,2025-01-19,0854,N21,VIIRS,n,2.0NRT,269.17,1.6,N
29.96367,-93.92721,300.03,0.55,0.68,2025-01-19,0854,N21,VIIRS,n,2.0NRT,278.2,1.47,N
29.9639,-93.92628,302.32,0.55,0.68,2025-01-19,0854,N21,VIIRS,n,2.0NRT,277.99,1.32,N
33.84534,-118.33604,296.14,0.43,0.62,2025-01-19,0854,N21,VIIRS,n,2.0NRT,280.51,0.43,N
29.87488,-94.92442,299.02,0.48,0.65,2025-01-19,0854,N21,VIIRS,n,2.0NRT,275.02,0.82,N
29.75976,-93.87151,300.64,0.56,0.69,2025-01-19,0854,N21,VIIRS,n,2.0NRT,277.32,1.32,N
29.75521,-93.87922,299.46,0.56,0.69,2025-01-19,0854,N21,VIIRS,n,2.0NRT,280.27,2.1,N
30.879,-93.83166,296.49,0.53,0.67,2025-01-19,0854,N21,VIIRS,n,2.0NRT,274.9,0.88,N
29.73742,-98.53884,322.05,0.6,0.53,2025-01-19,0854,N21,VIIRS,n,2.0NRT,273.78,4.93,N
32.85543,-117.02906,302.81,0.36,0.57,2025-01-19,0854,N21,VIIRS,n,2.0NRT,275.7,0.77,N
34.29251,-118.80192,300.84,0.47,0.64,2025-01-19,0854,N21,VIIRS,n,2.0NRT,276.65,0.92,N
33.61388,-117.82399,296.24,0.4,0.6,2025-01-19,0854,N21,VIIRS,n,2.0NRT,278.33,0.44,N
33.85105,-118.33565,313.82,0.43,0.62,2025-01-19,0854,N21,VIIRS,n,2.0NRT,283.82,1.95,N
30.05347,-93.75029,318.01,0.56,0.69,2025-01-19,0854,N21,VIIRS,n,2.0NRT,278.26,5.02,N
29.57586,-98.03132,315.29,0.32,0.55,2025-01-19,0854,N21,VIIRS,n,2.0NRT,275.86,2.23,N
29.36661,-94.9091,298.24,0.5,0.66,2025-01-19,0854,N21,VIIRS,n,2.0NRT,283.04,1.71,N
34.6054,-117.33823,303.07,0.39,0.59,2025-01-19,0854,N21,VIIRS,n,2.0NRT,275.01,0.92,N
29.37418,-94.93849,296.87,0.5,0.65,2025-01-19,0854,N21,VIIRS,n,2.0NRT,283.04,0.96,N
36.49751,-119.90475,301.52,0.56,0.69,2025-01-19,0854,N21,VIIRS,n,2.0NRT,274.02,1.31,N
29.37292,-94.93361,297.31,0.5,0.65,2025-01-19,0854,N21,VIIRS,n,2.0NRT,279.78,0.96,N
30.48265,-91.17737,296.56,0.77,0.77,2025-01-19,0854,N21,VIIRS,n,2.0NRT,284.04,3.32,N
30.06733,-94.07169,295.87,0.54,0.67,2025-01-19,0854,N21,VIIRS,n,2.0NRT,282.76,1.91,N
29.86419,-94.90731,299.35,0.48,0.65,2025-01-19,0854,N21,VIIRS,n,2.0NRT,276.55,1.25,N
30.08233,-94.07761,297.3,0.53,0.67,2025-01-19,0854,N21,VIIRS,n,2.0NRT,276.82,1.28,N
34.15292,-118.19351,305.6,0.43,0.62,2025-01-19,0854,N21,VIIRS,n,2.0NRT,277.89,1.35,N
29.5766,-98.03454,308.11,0.32,0.55,2025-01-19,0854,N21,VIIRS,n,2.0NRT,273.32,2.22,N
29.37491,-94.91692,297.16,0.5,0.66,2025-01-19,0854,N21,VIIRS,n,2.0NRT,280.16,2.43,N
32.48819,-101.51154,308.06,0.54,0.42,2025-01-19,0854,N21,VIIRS,n,2.0NRT,269.12,1.23,N
34.33577,-118.52121,296.1,0.45,0.63,2025-01-19,0854,N21,VIIRS,n,2.0NRT,277.98,0.84,N
33.41672,-110.85967,330.51,0.49,0.41,2025-01-19,0854,N21,VIIRS,n,2.0NRT,278.28,27.54,N
29.74178,-95.12402,300.21,0.47,0.64,2025-01-19,0854,N21,VIIRS,n,2.0NRT,276.38,0.66,N
28.76534,-98.09993,314.67,0.33,0.55,2025-01-19,0856,N21,VIIRS,n,2.0NRT,275.98,1.66,N
27.82527,-97.18938,298.31,0.4,0.6,2025-01-19,0856,N21,VIIRS,n,2.0NRT,278.66,1.55,N
28.69779,-96.53971,309.27,0.41,0.61,2025-01-19,0856,N21,VIIRS,n,2.0NRT,280.15,2.08,N
28.17027,-99.81269,302.15,0.54,0.51,2025-01-19,0856,N21,VIIRS,n,2.0NRT,278.52,1.48,N
28.17093,-99.81337,307.86,0.54,0.51,2025-01-19,0856,N21,VIIRS,n,2.0NRT,278.48,1.32,N
28.7655,-98.09892,323.12,0.33,0.55,2025-01-19,0856,N21,VIIRS,n,2.0NRT,276.07,1.38,N
29.13248,-97.03984,351.84,0.38,0.59,2025-01-19,0856,N21,VIIRS,n,2.0NRT,277.23,5.43,N
